Unnamed: 0;idsbr;nama_usaha;alamat_usaha;kode_wilayah;kdprov;kdkab;kdkec;kddesa;nmprov;nmkab;nmkec;nmdesa;perusahaan_id;skor_kalo;kegiatan_usaha;rank_nama;rank_alamat;history_ref_profiling_id;skala_usaha;sumber_data;lat;long;latlong_status;gcid;gcs_result;allow_cancel;allow_edit;allow_flagging;latitude_gc;longitude_gc;latlong_status_gc;gc_username;nama_usaha_gc;alamat_usaha_gc;lat_2;long_2;cleaned_nama_usaha;sim_score;is_duplicate;gc_flag_duplikat;match_with;alamat_cek;cleaned_alamat;id_duplikat;kbli2d;nama_usaha_with_alamat_and_kbli;hasilgc;flag_shadow;is_perorangan;is_kurung;status_perusahaan;alamat_cleaned;RT;RW;is_in_perumahan;is_in_pasar;flag_notes;id_rtrw;lat2;long2;is_gced_alltime;;lat_1;long_1;tal_g2;long_g2;latitude;longitude
5940;16961878;Yamaha Surya Hidup Baru (Ramona);Jl. Mulawarman No.37-39, Tanah Grogot, Kec. Tanah Grogot, Kabupaten Paser, Kalimantan Timur 76251;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6ImROWHovdHV0WWxRdXFaLzJvTjFFaUE9PSIsInZhbHVlIjoib0xGVjM4VDdDY0FER21INFo0K3FFQT09IiwibWFjIjoiZjYxM2Q5YTE5NTgzMGQ0YmMxMWMyZjExMDZkYmM4MDUyYWYzYjkwODQxOTZkNTgwNTgzMTZlNTBmNzJhMjdmOCIsInRhZyI6IiJ9;;[Kegiatan Usaha: Dealer Sepeda Motor, Kategori: -, KBLI: -];;;01/11/2025;;Tambahan Daerah s.d 31 Desember 2025;-1.9133742;116.1991402;valid;;;FALSE;FALSE;FALSE;;;invalid;;;;;;yamaha surya hidup baru ramona;0;0;0;;;jl mulawarman no 37 39 tanah grogot kec tanah grogot kabupaten paser kalimantan timur 76251;;0;yamaha surya hidup baru ramona jl mulawarman no 37 39 tanah grogot kec tanah grogot   76251 kbli00;4;0;1;0;Duplikat;Jl Mulawarman No3739 Tanah Grogot Kec Tanah Grogot   76251;0;0;;;0;6401040004_0_0;;;0;;1;1;0;0;-1.9133742;116.1991402
6218;16960652;PINARA21 guest house & kost putri;Jl. Sultan Ibrahim Chaliluddin Gg. Nusa Indah No.I, Tanah Grogot, Kec. Tanah Grogot, Kabupaten Paser, Kalimantan Timur 76251;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6Ik9PNGRLc1NqemdMMThZUFlrN3VISnc9PSIsInZhbHVlIjoiUkN5YW8vUHdwVkJ4L0JQZXgwM0Jadz09IiwibWFjIjoiNmFlYzJhYThkZTJhZTBiOGYzMDU3NzlkMjFlNjUzZDdmNjI1M2ZhZmNkOTg1MTBkYTZlYWIyODA1YTJlZmNlZCIsInRhZyI6IiJ9;;[Kegiatan Usaha: Hotel, Kategori: -, KBLI: -];;;26/10/2025;;Tambahan Daerah s.d 31 Desember 2025;-1.9025409;116.1921281;valid;;;FALSE;FALSE;FALSE;;;invalid;;;;;;pinara21 guest house kost putri;0;0;0;;;jl sultan ibrahim chaliluddin gg nusa indah no i tanah grogot kec tanah grogot kabupaten paser kalimantan timur 76251;;0;pinara21 guest house kost putri jl sultan ibrahim chaliluddin gg nusa indah no i tanah grogot kec tanah grogot   76251 kbli00;4;0;1;0;Duplikat;Jl Sultan Ibrahim Chaliluddin Gg Nusa Indah NoI Tanah Grogot Kec Tanah Grogot   76251;0;0;;;0;6401040004_0_0;;;0;;1;1;0;0;-1.9025409;116.1921281
6302;16959877;Indomaret Point Jend Sudirman;35QW+79J, Tanah Grogot, Kec. Tanah Grogot, Kabupaten Paser, Kalimantan Timur 76251;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6Im54djlxNjJXVWk1T1IrMzByZXg1blE9PSIsInZhbHVlIjoiZVZQU1hhMXdFWC9QK3JabkxuaVJoZz09IiwibWFjIjoiYWNhMmU2YmE2Nzg1YTBhNDBkYjhkN2ViNGM3MjA0OGViNmViODQzY2RhMDdlNTk5M2I1Yzk3MDEyMDg1NGMwNCIsInRhZyI6IiJ9;;[Kegiatan Usaha: Toko Swalayan, Kategori: -, KBLI: -];;;26/10/2025;;Tambahan Daerah s.d 31 Desember 2025;-1.9117868;116.1958994;valid;;;FALSE;FALSE;FALSE;;;invalid;;;;;;indomaret point jend sudirman;0;0;0;;;35qw 79j tanah grogot kec tanah grogot kabupaten paser kalimantan timur 76251;;0;indomaret point jend sudirman 35qw 79j tanah grogot kec tanah grogot   76251 kbli00;4;0;1;0;Duplikat;35QW79J Tanah Grogot Kec Tanah Grogot   76251;0;0;;;0;6401040004_0_0;;;0;;1;1;0;0;-1.9117868;116.1958994
6585;17077929;CV. TRIBAKTI;jalan pangeran singa maulan gang cempaka Rt.10 Rw.05 No. 59;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IjVFdVpUc2lKRmwvSEIwTXU2UU43aXc9PSIsInZhbHVlIjoiNUZwYU9lZ1VmcUI3ODltNGZhVmdPZz09IiwibWFjIjoiZjliOGUxZGE4ODY1N2E1MGVmZmI3ZmEyZGQxYzBkZDg4MTUyYjBhYmMyMWRiYWQ4MDU4MTYzZWY1YWVlMjdlNCIsInRhZyI6IiJ9;;;;;15/12/2025;;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;tribakti;0;0;0;;;jalan pangeran singa maulan gang cempaka rt 10 rw 05 no 59;;0;tribakti jalan pangeran singa maulan gang cempaka rt 10 rw 05 no 59 kbli00;1;0;1;0;Perlu Konfirmasi;jalan pangeran singa maulan gang cempaka Rt10 Rw05 No 59;10;5;;;0;6401040004_10_5;-1.91233;116.187339;0;;0;0;1;1;-1.91233;116.187339
6737;16959872;Indomaret Fresh Tanah Grogot;35MR+MF5, Jl. Rm. Noto Sunardi, Tanah Grogot, Kec. Tanah Grogot, Kabupaten Paser, Kalimantan Timur 76251;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IjZBN3N4RzV6V1pobzF0KzczSVczWHc9PSIsInZhbHVlIjoiMUVoTzBaQjArODRxOXViNmJneG52UT09IiwibWFjIjoiOWI2YzAzMDNmYzE5MGFkOTNjNmNlMTg3YWM4M2UyZjY0OTM3ZGMyZTYwYjJkYmIyYmEzMDljMDgwNjQ0NDE2MiIsInRhZyI6IiJ9;;[Kegiatan Usaha: Minimarket, Kategori: -, KBLI: -];;;26/10/2025;;Tambahan Daerah s.d 31 Desember 2025;-1.9158571;116.1912246;valid;;;FALSE;FALSE;FALSE;;;invalid;;;;;;indomaret fresh tanah grogot;0;0;0;;;35mr mf5 jl rm noto sunardi tanah grogot kec tanah grogot kabupaten paser kalimantan timur 76251;;0;indomaret fresh tanah grogot 35mr mf5 jl rm noto sunardi tanah grogot kec tanah grogot   76251 kbli00;4;0;1;0;Duplikat;35MRMF5 Jl Rm Noto Sunardi Tanah Grogot Kec Tanah Grogot   76251;0;0;;;0;6401040004_0_0;;;0;;1;1;0;0;-1.9158571;116.1912246
6837;17970337;CV. ADIJAYA MANDIRI;JL. PANGLIMA SENTIK;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IjlMNE04MWxZS09aRjdJSEE4em1hWlE9PSIsInZhbHVlIjoiRVk5dTFqM1dWcjhocys4ZW1IWGxlUT09IiwibWFjIjoiYWZhMzI5MzQ2Y2IzMDgxNjMzMTEzN2JiNDE0MGQxYTM4OTlkYTg4NjhjMDE3NDc2YjgyMDY3MWU5OWIxMDQwZSIsInRhZyI6IiJ9;;;;;01/11/2025;;;;;invalid;;;FALSE;FALSE;FALSE;;;invalid;;;;;;adijaya mandiri;0;0;0;;;jl panglima sentik;;0;adijaya mandiri jl panglima sentik kbli00;4;0;1;0;Duplikat;JL PANGLIMA SENTIK;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
6846;18163121;Toko Griya Teknik Mandiri;Jl.Dr.Cipto Mangunkusumo RT.003 / RW.004;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6InpxNGRhVUxRZEhpaDRPcVB6aEJ6YkE9PSIsInZhbHVlIjoiMFhqOEI4UnlCQ3gyOUVTUDdQd3RSdz09IiwibWFjIjoiNGY3ODU2MGUzZWRiYTg2MThhYTcwMmY3ZWEyMDM1Mzk5MmIzZTI0ZWEzMjM4MTYxNGI2MGU0NjRmMDdmZGE5YiIsInRhZyI6IiJ9;;;;;15/12/2025;;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;griya teknik mandiri;0;0;0;;;jl dr cipto mangunkusumo rt 003 rw 004;;0;griya teknik mandiri jl dr cipto mangunkusumo rt 003 rw 004 kbli00;1;0;1;0;Perlu Konfirmasi;JlDrCipto Mangunkusumo RT003 RW004;3;4;;;0;6401040004_3_4;-1.90171;116.189459;0;;0;0;1;1;-1.90171;116.189459
6862;17970455;PT Pribumi Sakti Management;JL. Jenderal Sudirman No. 149 Halaman Parkir KA Tanah Grogot;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IlpIREpPQVpMQktwRU81UVZXVldYMHc9PSIsInZhbHVlIjoiM0lxc2NmUWhuZzFJWXpmQ1Z6OEhhUT09IiwibWFjIjoiNjkyNmJlZWU0NTMzZGRlOWQxOGQ0NmFhOTVmMmJiN2Q0MWY3MzhjMDU4YTZiMThlNzVmNTZiOTJiNWYyZTM3OCIsInRhZyI6IiJ9;;;;;01/11/2025;;;;;invalid;;;FALSE;FALSE;FALSE;;;invalid;;;;;;pribumi sakti management;0;0;0;;;jl jenderal sudirman no 149 halaman parkir ka tanah grogot;;0;pribumi sakti management jl jenderal sudirman no 149 halaman parkir ka tanah grogot kbli00;4;0;0;0;Duplikat;JL Jenderal Sudirman No 149 Halaman Parkir KA Tanah Grogot;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
7665;30082912;OMAH BUBUR <SITI NUR AMINAH>;TANAH GROGOT;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6ImZFYXArTVcxaGkyNXJDbk1NSDF5UlE9PSIsInZhbHVlIjoiYTdVOFFYbHJZWG5HQUcxMW1hUE4ydz09IiwibWFjIjoiZTAzMjJkNGM0MTdhMzAzZmQ1ZjIyMTNhODA2OTAxYzBkOTkxN2Q2MjM0ZjU3ZjE5MGI3NmU5MGEzOTk2MDJjYSIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: -, KBLI: 56103];;;07/12/2025;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;FALSE;;;invalid;;;;;;omah bubur siti nur aminah;0;0;0;;;tanah grogot;;56;omah bubur siti nur aminah tanah grogot kbli56;4;0;1;1;Duplikat;TANAH GROGOT;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
8467;27947454;MS GLOW <MEILA SULISTIYANI>;JL AHMAD YANI;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IkNPY29nbGU3RkEyeTNyWFlaZTc5NFE9PSIsInZhbHVlIjoiMVJRTGd6b2k5YnZGaGJNYW1Lb0lSZz09IiwibWFjIjoiOTVmZGYxMDU5MTVlYWYzZGZhOWI5ZmRiOThlNTIwODJkMThmMDVhMjRlYWVmNWZiNzE3YTM2YjdlYzVmZTRjNSIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 96112]; [Kegiatan Usaha: -, Kategori: -, KBLI: 96122]; [Kegia...";;;07/12/2025;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;FALSE;;;invalid;;;;;;ms glow meila sulistiyani;0;0;0;;;jl ahmad yani;;96;ms glow meila sulistiyani jl ahmad yani kbli96;4;0;1;1;Duplikat;JL AHMAD YANI;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
9178;26787566;MELIYANTI;JL RA KARTINI;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IjlvaGdrdFF6L0E2Mjg1ZmVRT1l4c2c9PSIsInZhbHVlIjoibVBlek1aUVJtNU5GWEJnamRyMnBpZz09IiwibWFjIjoiNjlkODhmZWI4MDljYWY0ZmJkYzc2MmNjYmEyZjlmOTc1YTAzODhlM2I2MGMyYjdlYWUxNGJiZGRhYmVmMzk4NyIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: -, KBLI: 47733];;;07/12/2025;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;FALSE;;;invalid;;;;;;meliyanti;0;0;0;;;jl ra kartini;;47;meliyanti jl ra kartini kbli47;4;0;1;0;Duplikat;JL RA KARTINI;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
10622;25954363;TOKO ENGGAL JAYA <TAUFIK EKO PRABOWO>;JL. Jend. Sudirman, Tanah Grogot;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IjRmQ0hrQWRNRzRXVElWQTlnckpvSnc9PSIsInZhbHVlIjoiVE1VUnkyYjZibFoxTmFVYUFYTWVvUT09IiwibWFjIjoiODAyNTA5MTFhYzE4YzgzNWY4YTlhZjM0NmE4ZTBiYTA5MWEwNzU1NGE3ODkyMjNiZWZjMGY5MmVjZDU2ODE0NyIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: -, KBLI: 47611];;;07/12/2025;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;FALSE;;;invalid;;;;;;enggal jaya taufik eko prabowo;0;0;0;;;jl jend sudirman tanah grogot;;47;enggal jaya taufik eko prabowo jl jend sudirman tanah grogot kbli47;4;0;1;1;Duplikat;JL Jend Sudirman Tanah Grogot;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
10683;25772258;HOTEL BUMI PASER <KAHARUDDIN>;JL. R A KARTINI NO.01;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6InRVMmcxVVNVekxoemFwaXVxcmdZQ3c9PSIsInZhbHVlIjoidHVjczRuL3lxZm8vTzNyNTJIQ0kzdz09IiwibWFjIjoiNDI2ZTI2MzNiYjc0Y2RmNmU3MTdhYWE2MTA2OWI2MTVjNjJhYzNjYjQ3OGFkMTVlZmQ3MjkwYTZlMDE4ZTY5MCIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 55110]; [Kegiatan Usaha: Hotel Bintang, Kategori: , KBLI: 551...";;;07/12/2025;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;FALSE;;;invalid;;;;;;hotel bumi paser kaharuddin;0;0;0;;;jl r a kartini no 01;;55;hotel bumi paser kaharuddin jl r a kartini no 01 kbli55;4;0;1;1;Duplikat;JL R A KARTINI NO01;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
17;233799;KPN MERPATI POS;Ds. Tanah Grogot, Kec. Tanah Grogot;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IkkvYlJKMlZNTThTV2RicG55RTBXcWc9PSIsInZhbHVlIjoiSnAyU3VUWTFDM2RENG42eEFSZktiZz09IiwibWFjIjoiZDdlZjlkOTdiMjA5YWQ0ZTRhZWE0ZDUxYzY0YzdiZjY1ZGRjNDg3ZTYzMWQzYmY3NWU4ZTQyZDVlYjBhYmVjNyIsInRhZyI6IiJ9;;;;;15/12/2025;UB;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;kpn merpati pos;0.815713806;1;1;KPN AMANTAKUPA;Ds. Tanah Grogot, Kec. Tanah Grogot;ds tanah grogot kec tanah grogot;0;0;kpn merpati pos ds tanah grogot kec tanah grogot kbli00;99;0;1;0;Tidak Ditemukan;Ds Tanah Grogot Kec Tanah Grogot;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
30;233816;KPN AMANTAKUPA;Ds. Tanah Grogot, Kec. Tanah Grogot;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6ImNlZGpCRFp6bS8xRmNrZ2IzRk9DSnc9PSIsInZhbHVlIjoiS1A4amV1Z3ovNHVOZlhDMlhSSTlGdz09IiwibWFjIjoiYjVjMGViNjcyZWQ2MTRjODYxNDIzZmNlOTVjNDE0YmQ3M2MyZWQ0ZDM1NTNlZDM2MGYxMGU0Nzk2MDcwZDdlMSIsInRhZyI6IiJ9;;;;;15/12/2025;UB;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;kpn amantakupa;0.815713806;1;4;KPN MERPATI POS;Ds. Tanah Grogot, Kec. Tanah Grogot;ds tanah grogot kec tanah grogot;0;0;kpn amantakupa ds tanah grogot kec tanah grogot kbli00;99;0;1;0;Tidak Ditemukan;Ds Tanah Grogot Kec Tanah Grogot;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
96;3217414;RADIO RIZKY INDAH ANANDA;JALAN PANGERAN ANTASARI;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6InZWYmlCVUpyWjRyOVJ6ZnpaS0M4cVE9PSIsInZhbHVlIjoiNURQR3Nod2JlWUdMSUpSdVgwczdlUT09IiwibWFjIjoiMTMxOTZlMzI2MjIzNzYzNmI0YmNjN2E2NDFjODAyMjEyNDVlMWIyMmRjZjUwZjQxYjE4NjkyYzA3ZjFjZjRmZiIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: J, KBLI: 60102];;;19/05/2025;UMKM;Dir Pajak;;;invalid;;;FALSE;FALSE;FALSE;;;invalid;;;;;;radio rizky indah ananda;0.859763196;1;4;PT. RADIO RIZKI INDAH ANANDA;JALAN PANGERAN ANTASARI RT 09 NO.6;jalan pangeran antasari;1;60;radio rizky indah ananda jalan pangeran antasari kbli60;4;0;1;0;Duplikat;JALAN PANGERAN ANTASARI;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
205;153209;KARYA PASER ABADI, PT;JALAN LAMBUNG MANGKURAT;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6Im5CVG0veDFhZHYwdzNKNTE5MXZFUUE9PSIsInZhbHVlIjoiYXhDQllDbXVXcXVYU2p4cjN0WU5JUT09IiwibWFjIjoiZDczYzU3MjM4NjI0YWU1MDIyYTgyMmEyY2E0NGE3YTRmOGUwOWRkOWJjYWMyNjRhMTY2NDgyZjgwMzA5ZWFmMSIsInRhZyI6IiJ9;;[Kegiatan Usaha: KONSTRUKSI GEDUNG, Kategori: F, KBLI: 42101];;;21/12/2025;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;karya paser abadi;0.978815085;1;1;KARYA PASER ABADI, PT;JL LAMBUNG MANGKURAT;jalan lambung mangkurat;3;42;karya paser abadi jalan lambung mangkurat kbli42;3;0;0;0;Tutup;JALAN LAMBUNG MANGKURAT;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
260;6396166;KARYA PASER ABADI, PT;JL LAMBUNG MANGKURAT;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IjlTV2xHbjQraW5YYVBvRnYrK2JTRUE9PSIsInZhbHVlIjoiYStpN1RjdEYyTTlyZ0lUUWtoUGVOQT09IiwibWFjIjoiNDNmM2YwODIyY2YwM2NhMzM2MDY4OWY5MjNmYWMxYzhlZTlmYTVmYTkzNTgzZDE0M2IxZTQyNGEzZWM4YzEwNSIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: F, KBLI: 42101];;;15/12/2025;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;karya paser abadi;0.978815085;1;4;KARYA PASER ABADI, PT;JALAN LAMBUNG MANGKURAT;jl lambung mangkurat;3;42;karya paser abadi jl lambung mangkurat kbli42;4;0;0;0;Tidak Ditemukan;JL LAMBUNG MANGKURAT;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
434;6396159;RINDANG, PT;JL HOS. COKROAMINOTO NO 61;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6InE5OE9hWHU2Z3JwRDFlalQySjB1T1E9PSIsInZhbHVlIjoiZTNzMU1hK0d3ZWczRFlDUVhjc2ZGZz09IiwibWFjIjoiMGRjNjk1YTkyMzBjZWYyYmQ4YmRlMmU4YzM2NmI3YjhmZjg1ZTA5ODc0ZDM2MmUwMTdiMWUyZmIwNDAzNTIyMCIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: F, KBLI: 42101];;;15/12/2025;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;rindang;1;1;4;RINDANG, PT;Jl. Hos. Cokroaminoto No. 61;jl hos cokroaminoto no 61;4;42;rindang jl hos cokroaminoto no 61 kbli42;4;0;0;0;Tidak Ditemukan;JL HOS COKROAMINOTO NO 61;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
452;153220;SUKMA RAGA, PT;Jl. Jend. Sudirman;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6Imczc0VzZC9FMi9LSTNMU0VsTFdKOFE9PSIsInZhbHVlIjoiRUpxZzYxa0NHd2wrRUxrZTlBdGxWdz09IiwibWFjIjoiNTc4ODA3YTg4M2Q2M2E5ZGQyMTE5ZjI4YmJlNzdkMWVmMTE2ZjhiODI3NGU2MTkyMzExM2IyYTcyMjE0ZjI1MiIsInRhZyI6IiJ9;;[Kegiatan Usaha: JASA KONTRUKSI, Kategori: F, KBLI: 42101];;;26/10/2025;UB;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;sukma raga;1;1;1;SUKMA RAGA, PT;JL JEND SUDIRMAN;jl jend sudirman;5;42;sukma raga jl jend sudirman kbli42;99;0;0;0;Tidak Ditemukan;Jl Jend Sudirman;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
499;6396203;SUKMA RAGA, PT;JL JEND SUDIRMAN;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IlpOL1ZXMnMzZUxXclVGcXJyYS9wOWc9PSIsInZhbHVlIjoidFZGMjdLVitvcm9rcGw1U3hmTC9uUT09IiwibWFjIjoiODQxZGM4NjQ0NmIyOTcxY2ZmYWI0ODNiNmJkMWJkNGJjZDQ4NjNjY2RkMmUwMjY0MTc0NjhjOGQzMDY3OTk2NyIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: F, KBLI: 42101];;;24/12/2025;UB;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;sukma raga;1;1;4;SUKMA RAGA, PT;Jl. Jend. Sudirman;jl jend sudirman;5;42;sukma raga jl jend sudirman kbli42;4;0;0;0;Tidak Ditemukan;JL JEND SUDIRMAN;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
510;153212;NASIONAL NUANSA NUSANTARA, PT;Jl. Lambung Mangkurat No. 33;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6Ikg5ZDA0M1lBYVNqM242Mm9iQ2pkeEE9PSIsInZhbHVlIjoiTStHVXNVUk0vN2VnRFJFUTlZSm5YQT09IiwibWFjIjoiOTk4NWUwMjE2MDFlM2EzYWE3OWRlMDg0YTMxNzI2NGM3NzQ3YjdmOTI4OWFjOGRlOTJiM2E2MzJjY2YxMGRmMyIsInRhZyI6IiJ9;;[Kegiatan Usaha: Konstruksi Gedung, Kategori: F, KBLI: 41012];;;15/12/2025;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;nasional nuansa nusantara;1;1;1;NASIONAL NUANSA NUSANTARA, PT;JL LAMBUNG MANGKURAT NO 33;jl lambung mangkurat no 33;6;41;nasional nuansa nusantara jl lambung mangkurat no 33 kbli41;3;0;0;0;Tutup;Jl Lambung Mangkurat No 33;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
553;6396167;NASIONAL NUANSA NUSANTARA, PT;JL LAMBUNG MANGKURAT NO 33;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IjAydTVBSVB0UWg2ZkxXOVJuZXcwTnc9PSIsInZhbHVlIjoiVEJHVlBuSm1EQWRnd2UrVWJpdi9LQT09IiwibWFjIjoiNGMwYjE5NDBkZWM4ZjU0NDhkNWZlZDU2ODM4YjZlYWRmOWQ1ODU0MTM0MzdiM2ZiYWM5Nzc4OWM2NmM2ZTU3MCIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: F, KBLI: 41012];;;15/12/2025;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;nasional nuansa nusantara;1;1;4;NASIONAL NUANSA NUSANTARA, PT;Jl. Lambung Mangkurat No. 33;jl lambung mangkurat no 33;6;41;nasional nuansa nusantara jl lambung mangkurat no 33 kbli41;4;0;0;0;Tidak Ditemukan;JL LAMBUNG MANGKURAT NO 33;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
687;97336255;SIMPATIK, PT;JL PANGLIMA SENTIK;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6Ilp5Z25CdUx6WEZwRmpDZ1IxR05WL3c9PSIsInZhbHVlIjoiUWZ6T2hlN2wvN0EyVWp3ZzZKZnozQT09IiwibWFjIjoiYmIyMTNmNDNiZTVlMjU4YzYwZGEyYjA4NTNjNzVkMTVkODFhNjkyNjEyMGU5NzkzMmJjNTJhMGEwMGU5N2UyOCIsInRhZyI6IiJ9;;[Kegiatan Usaha: MEMBERIKAN KREDIT BARANG, Kategori: K, KBLI: 64911];;;31/01/2025;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;simpatik;0.825342146;1;4;COLUMBIA, PT;Jl. Panglima Sentik No.02;jl panglima sentik;9;64;simpatik jl panglima sentik kbli64;4;0;0;0;Tutup;JL PANGLIMA SENTIK;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
