;"ï»¿""idsbr""";nama_usaha;alamat_usaha;kode_wilayah;kdprov;kdkab;kdkec;kddesa;nmprov;nmkab;nmkec;nmdesa;perusahaan_id;status_perusahaan;skor_kalo;kegiatan_usaha;rank_nama;rank_alamat;history_ref_profiling_id;skala_usaha;sumber_data;latitude;longitude;latlong_status;gcid;gcs_result;allow_cancel;allow_edit;allow_flagging;latitude_gc;longitude_gc;latlong_status_gc;gc_username;nama_usaha_gc;alamat_usaha_gc;cleaned_nama_usaha;cleaned_alamat;sim_score;is_duplicate;gc_flag_duplikat;match_with;alamat_cek;id_duplikat;kbli2d;nama_usaha_with_alamat_and_kbli;hasilgc_recode;flag_shadow;is_perorangan;is_kurung
32;97341432;BATAKO <UD NOVI SRIANI>;DESA TANAH PERIUK;6401040005;64;1;40;5;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH PERIUK;eyJpdiI6Ii9LS3R1dEpyZFJSNmduWll4SmJnMmc9PSIsInZhbHVlIjoiMlVlM1dBTGdzQ0tsU0ZlY1pXQkJZQT09IiwibWFjIjoiYjM0NDQxZDk4ZmZjZTM1YWU5ZTcyNjJkZDc1YThhZGRlZDVlZTEyM2M0NzZkY2RkYzQwNzI4MTMyNDNmMTlmOCIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: MENJUAL BATAKO, Kategori: G, KBLI: 47523];;;2025-12-15;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;batako novi sriani;desa tanah periuk;0;0;4;;;;47;batako novi sriani desa tanah periuk kbli47;1;0;1;1
33;97341419;LOKET ONLINE;DESA TANAH PERIUK;6401040005;64;1;40;5;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH PERIUK;eyJpdiI6IjJ0Nzl3K2tTRHRjNXpEUmMxLzBUQkE9PSIsInZhbHVlIjoiZ293dDRSdndEZERiK0ZQem1ldytjQT09IiwibWFjIjoiMWRkMjhmZGZhODg4ZjRmNTVhNzllNzNmZjA0ZjIxYTMwODhhYzc0ZGY5YTJkNDA0ZTBmNWI4Y2Q4Yzk0ZDJkZSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: D, KBLI: 35114];;;2025-12-15;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;loket online;desa tanah periuk;0;0;4;;;;35;loket online desa tanah periuk kbli35;1;0;1;0
34;97341423;RA/BA/TA AS`ADIYAH TANAH PERIUK;JALAN NEGARA RT. 02;6401040005;64;1;40;5;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH PERIUK;eyJpdiI6IkU2SjQ3QzZmclExS0hRVUFQVktpVXc9PSIsInZhbHVlIjoiK2RmbWpTMStWMVI5ZDVNYzM2clFsQT09IiwibWFjIjoiNjQ3OWE1MmFjNjBjZDA2M2U2NGJjMGI5MmRlMTIxYjdiOWJlOTMxNjRjNTdhMWQzOTg3ZmUyYmY3YjUwNjMwZiIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: P, KBLI: 85132];;;2025-07-03;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;ra ba ta as adiyah tanah periuk;jalan negara rt 02;0;0;4;;;;85;ra ba ta as adiyah tanah periuk jalan negara rt 02 kbli85;1;0;1;0
35;97341436;HARAPAN JAYA.CV;JALAN NEGARA TANAH PERIUK;6401040005;64;1;40;5;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH PERIUK;eyJpdiI6Ii9nWkYwT1JSc3dIN25Sc0swMWFOMmc9PSIsInZhbHVlIjoiRERBeDFhcVV2a2M3NGVKZUh2bjJPZz09IiwibWFjIjoiNGEyZjc2NzBjYWE2OTYyNmYwYmQ1ODg0NjA1NDRjZjY3ZmZlNDk5MzJlZWUwMGRjNTA1MzIxMTVhOGU0Y2U3NiIsInRhZyI6IiJ9;Tidak Ditemukan;;[Kegiatan Usaha: -, Kategori: G, KBLI: 47772];;;2025-12-15;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;harapan jaya;jalan negara tanah periuk;0;0;4;;;;47;harapan jaya jalan negara tanah periuk kbli47;99;0;1;0
37;97341433;SMP NEGERI 4 TANAH GROGOT;JALAN SANGKURIMAN;6401040005;64;1;40;5;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH PERIUK;eyJpdiI6InVGQU9sSWFhM2hlSUV3dG80K1RORUE9PSIsInZhbHVlIjoibjlvWHFOSVR5QlVCVisvK05xZjNjdz09IiwibWFjIjoiYjA5NDdjZjg3NmUzMDk1YjdhNDk3ZTY3NmJmYjIwYzBhOWZmMDU2MzljMmIzMmU5M2Y0NzlhZDA4MjBkNzE0MyIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: JASA PENDIDIKAN SMP NEGERI, Kategori: P, KBLI: 85112];;;2024-12-30;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;smp negeri 4 tanah grogot;jalan sangkuriman;0;0;4;;;;85;smp negeri 4 tanah grogot jalan sangkuriman kbli85;1;0;1;0
38;97341422;KLINIK BEKAM RUMAH SEHAT;DESA TANAH PERIUK;6401040005;64;1;40;5;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH PERIUK;eyJpdiI6IlFGaTJrazhhTTFZcmd4ejBDdUtBS0E9PSIsInZhbHVlIjoiSXBKOU1pQkUzc2MzVzhDeVVHRVYzZz09IiwibWFjIjoiNGU0MGJjOTMwOTZhYWRiNjUzNGM4YTQwOTQ4ZmU5Y2FkODA5OGNlNDEzOTgwYmNmMzI3MzE4ODhkYWQxZGQyZSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: JASA KESEHATAN BEKAM, Kategori: Q, KBLI: 86902];;;2025-02-06;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;klinik bekam rumah sehat;desa tanah periuk;0;0;4;;;;86;klinik bekam rumah sehat desa tanah periuk kbli86;1;0;1;0
39;97341428;BENGKEL MOBIL (KAWAN);DESA TANAH PERIUK;6401040005;64;1;40;5;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH PERIUK;eyJpdiI6Im1FaFZtV2Y1eU5ERzU0N2RxRnFHMVE9PSIsInZhbHVlIjoiKzFiLzlhQ2d2aHpnWnVXck9SSjNQdz09IiwibWFjIjoiYTJjYzU3NGYxYzY4YjRhYjE3NTZhYjM5MTM3ZjVhOTZmZjQ0YmI5MTE2NWNmMDRhYzQwZDdkOTg0Nzg4NjM2YiIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: G, KBLI: 45201];;;2025-12-15;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;bengkel mobil kawan;desa tanah periuk;0;0;4;;;;45;bengkel mobil kawan desa tanah periuk kbli45;1;0;1;0
40;97341430;MADRASAH ALIYAH NEGERI TANAH GROGOT;DESA TANAH PERIUK;6401040005;64;1;40;5;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH PERIUK;eyJpdiI6IjFhaWJ2T0w0RUx2SUNDLzdhZWN5MWc9PSIsInZhbHVlIjoibmFUYWlwYURKUk9lY1FJSGY5Ynk1UT09IiwibWFjIjoiZDRjZDIzNTkyYjdkN2E5MThlMjlhZjI2NjMzZmUyNmJiYWUzZjY0OTk5MDc4NjM4MjFmNjhjOWM5MTJiMTY2MyIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: P, KBLI: 85210];;;2025-05-14;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;madrasah aliyah negeri tanah grogot;desa tanah periuk;0;0;4;;;;85;madrasah aliyah negeri tanah grogot desa tanah periuk kbli85;1;0;1;0
41;97341426;CV JASA LINDO;DESA TANAH PERIUK;6401040005;64;1;40;5;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH PERIUK;eyJpdiI6IkxmMlV0TURXQi9aY3lPb1NEdjB6OFE9PSIsInZhbHVlIjoiMldjbG9MYld1dHA3eks0RHlad3oyUT09IiwibWFjIjoiZmU0M2Q0NTBhOGUxM2YwOGI5YWNiYWE1ZDc1Mzg2MmRlODAyYjExZTg2YzU1ZjlhODc2Y2RhZDA2ZThmMDJjYyIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: G, KBLI: 45201];;;2025-12-15;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;jasa lindo;desa tanah periuk;0;0;4;;;;45;jasa lindo desa tanah periuk kbli45;1;0;1;0
42;97341427;KANTIN (SUKRI);DESA TANAH PERIUK;6401040005;64;1;40;5;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH PERIUK;eyJpdiI6InF3SmpMODdRekdoU0lXblpSbFZpWEE9PSIsInZhbHVlIjoiNlZRdWZ1WFd6QXgweVIyaXcwbWl3QT09IiwibWFjIjoiMWE5NDdiZjY0NTA4YjAyY2M5ODk1YTc5ZmUxNDVjZDg2YjM0YmQ4ZWMzMDRhYmMxMTQ1NzkxZmQxOWI4NzlhZSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: I, KBLI: 56102];;;2025-12-15;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;kantin sukri;desa tanah periuk;0;0;4;;;;56;kantin sukri desa tanah periuk kbli56;1;0;1;0
43;97341420;SORUM MOBIL;JL NEGARA TANAH PRIUK;6401040005;64;1;40;5;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH PERIUK;eyJpdiI6IjJMWHI3WG9MUWhQb0M5MnJoZXlpOFE9PSIsInZhbHVlIjoiblVWRDVTTCt3VzhMcEtyeVNzUktVZz09IiwibWFjIjoiNmFmYWFiZGU5ZDZmYWM2YjgyYTE0MjQ3NGRhM2JkMTYxZWU0YjA3YTAxZjM4NmYzZGY4NmE2NjU5NjI1ZTMwOSIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: -, Kategori: G, KBLI: 45104]; [Kegiatan Usaha: JUWAL BELI MOBIL BEKAS, Kategori: G,...";;;2025-12-15;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;sorum mobil;jl negara tanah priuk;0;0;4;;;;45;sorum mobil jl negara tanah priuk kbli45;1;0;1;0
45;97341439;PUSBAN;JL NEGARA;6401040005;64;1;40;5;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH PERIUK;eyJpdiI6IndzckUvRDBCdnRpOFYyaG0zNEhYZXc9PSIsInZhbHVlIjoiZUFaTGN1QVlqR0prR3RuRGFZc1Vpdz09IiwibWFjIjoiNGRkODJhMTMyNDMzODhjMzU4ZmFlZmM1MjU4MTJiMzliZjU3ZTRlMGY1ZTExMDlkOTM4Y2RmMDIyM2JmMWMwZCIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: Q, KBLI: 86102];;;2025-12-15;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;pusban;jl negara;0;0;4;;;;86;pusban jl negara kbli86;1;0;1;0
46;97333860;PANGKALAN LPG YENI JAYA;JALAN PROVINSI;6401021001;64;1;21;1;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG;eyJpdiI6IjkvbmZvOHRqUnhadHA0UkNRNmlyUGc9PSIsInZhbHVlIjoiaCtiREwvd3NQQ3V5VFVMb1lFNHhOZz09IiwibWFjIjoiOTc1NmY5ZWI0Nzc5NjhiNDk3Zjc2ZTNmNDc2M2Q2NzNmYzk0YTY0Mjg4ZDBiM2IzY2Y5OTQyNTdiMWZjMzk0NCIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: G, KBLI: 47772];;;2025-11-10;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;pangkalan lpg yeni jaya;jalan provinsi;0;0;4;;;;47;pangkalan lpg yeni jaya jalan provinsi kbli47;1;0;1;0
47;97341407;WARUNG SEMBAKO (KUNAWI);PADANG PENGRAPAT;6401040010;64;1;40;10;KALIMANTAN TIMUR;PASER;TANAH GROGOT;PADANG PENGRAPAT;eyJpdiI6Im55TjF5Y3N0QmZuTDZSRTYwMWxHeFE9PSIsInZhbHVlIjoiZGt4VDA0WWFoOWhCMHlza0lYM1V4Zz09IiwibWFjIjoiYjcwMzhiNDhjOGVkZDUwYjE2YmE2ODFjYTRlNTJmNjQ0MDcwZDkwZjZlMzJiMGVmYjdjOTVlYzMyMzMxMDdkYSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: G, KBLI: 47112];;;2025-12-15;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;sembako kunawi;padang pengrapat;0;0;4;;;;47;sembako kunawi padang pengrapat kbli47;1;0;1;0
48;97333896;PENDIDIKAN ANAK USIA DINI;JALAN DESA RANTAU BINTUNGAN;6401011008;64;1;11;8;KALIMANTAN TIMUR;PASER;MUARA SAMU;RANTAU BINTUNGAN;eyJpdiI6ImVPWHNCbzhMZGhoQ2xEaUZLSHhCL1E9PSIsInZhbHVlIjoiNDMrZ1czejZ5SG4zc2dLaDh0bGloUT09IiwibWFjIjoiZWZiZjRmOTM4MWQ5MWRiMGZjM2JjMzA5Yjk2MThhMTE5Y2FmMTExZTNlMjc4ZTEzMWY1MDhkZDg2YTc1OTY3OCIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: P, KBLI: 85133];;;2025-12-15;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;pendidikan anak usia dini;jalan desa rantau bintungan;0;0;4;;;;85;pendidikan anak usia dini jalan desa rantau bintungan kbli85;1;0;1;0
49;97333898;SD NEGERI 008;JALAN DESA MUARA ANDEH;6401011009;64;1;11;9;KALIMANTAN TIMUR;PASER;MUARA SAMU;MUARA ANDEH;eyJpdiI6IlBwd2tHR3ozL1ZvZXcvZmhwVFJQdWc9PSIsInZhbHVlIjoiRCsvdW5ZSXBLMjg3V3N1a20rakZ0dz09IiwibWFjIjoiOGNkN2U1YTIxYzViYjJhOWJiZWE3YjQzN2IyNDE4ZDE5ZDk2NDM0OTJlYmM5MDg5MjE1N2Q4MDRjOTA4MWFhZSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: P, KBLI: 85111];;;2025-01-03;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;sd negeri 008;jalan desa muara andeh;0;0;4;;;;85;sd negeri 008 jalan desa muara andeh kbli85;1;0;1;0
50;97333897;PUSBAN;JALAN DESA MUARA ANDEH;6401011009;64;1;11;9;KALIMANTAN TIMUR;PASER;MUARA SAMU;MUARA ANDEH;eyJpdiI6InNJYVl5b3hmVFhnZk0yODRKTDJKTEE9PSIsInZhbHVlIjoiR2ZXcFFPOFFyZVAyYndEODJIRDUwUT09IiwibWFjIjoiODU3NTc4NjQxNzY2M2IwMTllMDVlZjMzYjBkZTBmYzNkNWIyNWQ5MzY0ZDEzNGFkNTIxYTRmMDM3ZDY2YmUyYyIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: Q, KBLI: 86102];;;2025-12-15;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;pusban;jalan desa muara andeh;0;0;4;;;;86;pusban jalan desa muara andeh kbli86;1;0;1;0
51;97334831;TK IT AL AZHAR 3;Jl. Provinsi Km. 10;6401040001;64;1;40;1;KALIMANTAN TIMUR;PASER;TANAH GROGOT;JANJU;eyJpdiI6IjBpUXhWckl2SlBRejRzOXhrUTc4TVE9PSIsInZhbHVlIjoiaXlCdHlmTzM0NnBGeVBZN09jejRRZz09IiwibWFjIjoiZTY0MTJmOTAwZTg4NTQyNzc0MjJiNjkyNTVlMzU4NWM3ZmQ5ZWNkNjk2ZmE0MzYxODMzMjFkZjQwZWFhNjJhMyIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: P, KBLI: 85132];;;2025-07-03;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;tk it al azhar 3;jl provinsi km 10;0;0;4;;;;85;tk it al azhar 3 jl provinsi km 10 kbli85;1;0;1;0
52;97334830;SDN 010 TANAH GROGOT;Jl. Propinsi Km.10;6401040001;64;1;40;1;KALIMANTAN TIMUR;PASER;TANAH GROGOT;JANJU;eyJpdiI6IkJtaGJkaFVzMUhDbUxZOTRiM2Z1K3c9PSIsInZhbHVlIjoiY1JJZWM2bUNoTk9tbjhUejBqdUdNdz09IiwibWFjIjoiMmY3NTY5N2FmMTY4ZWZkMGRkNjljMjhiMjVjMGFkNzE0MDdmYmY0Y2YyZjk4MjUxOTMzM2Y4ODdlZDljOGFhOSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: P, KBLI: 85111];;;2025-06-27;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;sdn 010 tanah grogot;jl propinsi km 10;0;0;4;;;;85;sdn 010 tanah grogot jl propinsi km 10 kbli85;1;0;1;0
53;97334861;TOKO SEMBAKO SENDENG;DESA LABURAN;6401030012;64;1;30;12;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LABURAN;eyJpdiI6IjE1cFZESWlHVy9ZQVVJdzM2V3hyd0E9PSIsInZhbHVlIjoiN3JUaEhYVE1YRmZaL0Q5dkRXc0w0Zz09IiwibWFjIjoiZGI0ZWQwYmZiY2QyZjM1MWU4OWExNTEyY2U2M2FmYzYzNzFhNWQ1YjFmM2QxOGRlYjIzM2E0MDlhMjY5NDFjNiIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: G, KBLI: 47112];;;2025-12-15;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;sembako sendeng;desa laburan;0;0;4;;;;47;sembako sendeng desa laburan kbli47;1;0;1;0
54;97334895;SDN 014 PASIR BELENGKONG;DESA SULILIRAN BARU;6401030009;64;1;30;9;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SULILIRAN BARU;eyJpdiI6IjVEc1BQYXBENkYzNEx5OEcwdnJEeGc9PSIsInZhbHVlIjoiRTNjY1phVGlicVphNnFzVnl0VkNXUT09IiwibWFjIjoiNjlhYzc0OGEwZDFiY2FlYmU4NjllNzU5YTRjMTJiNjhiMDUzOTQwM2VhNjk5NWIyODE3MjdiMjVmYWFjZGVkMSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: P, KBLI: 85111];;;2025-06-27;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;sdn 014 pasir belengkong;desa suliliran baru;0;0;4;;;;85;sdn 014 pasir belengkong desa suliliran baru kbli85;1;0;1;0
55;97334939;PEDAGANG ALAT RUMAH TANGGA RUSDI;PASAR DESA LABURAN;6401030012;64;1;30;12;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LABURAN;eyJpdiI6InRRZThQdXliaFBnalMzalNiN2FaMmc9PSIsInZhbHVlIjoiTGJFWG1EZTQ1K1VhRkF2RGF5SXJ6dz09IiwibWFjIjoiNGQ1NGEzNWJjNmNhZDgwZjc3MTM0MjVmNTc1ZWQ3YjAyNGEzMTJjNWUzYThmOTllMDUyMGMzMDVkNzFmMjQxZCIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: PERDAGANGAN ALAT RUMAH TANGGA, Kategori: G, KBLI: 47593];;;2025-12-15;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;pedagang alat rumah tangga rusdi;pasar desa laburan;0;0;4;;;;47;pedagang alat rumah tangga rusdi pasar desa laburan kbli47;1;0;1;0
57;97340421;SEVEN ANT CORP, PT;SANGKURIMAN;6401030007;64;1;30;7;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;PASIR BELENGKONG;eyJpdiI6ImVwcVBoL1ZjNm5aT0tyeGJJLzY2V3c9PSIsInZhbHVlIjoiOFVRN0hPYTNKdjdoMUFuWXZNd0FFQT09IiwibWFjIjoiZjNhZjExNzgyYzllN2NhYmEzNjlkYjZiZjc4Yjk1NmQ0OWE3YWY1MTgyNGM1NWZjYzVhMDQyZjY5ZWVkMzU4NiIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: KONSTRUKSI GEDUNG, Kategori: F, KBLI: 41011];;;2025-12-15;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;seven ant corp;sangkuriman;0;0;4;;;;41;seven ant corp sangkuriman kbli41;1;0;0;0
58;97340447;JUAL BELI KELAPA SAWIT;SENIUNG JAYA;6401030008;64;1;30;8;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SENIUNG JAYA;eyJpdiI6InltZlVKKzZsRGtaeWorRWF5VklqMVE9PSIsInZhbHVlIjoiazcrckhNZ3JROWZvZGkvNUpPSVhvQT09IiwibWFjIjoiNWRhMmJjMmEyZThkZmZlNTYyZjBiMzE2MmVjNGNjNTVkZGY0MjFlZTYwZTJiYjNmODdkODI2YWIzYzQyODE3ZCIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: G, KBLI: 46201];;;2025-12-15;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;jual beli kelapa sawit;seniung jaya;0;0;4;;;;46;jual beli kelapa sawit seniung jaya kbli46;1;0;1;0
59;97340484;DEPO YAYASAN BINA IMAN;JALAN NEGARA;6401030007;64;1;30;7;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;PASIR BELENGKONG;eyJpdiI6IkpqSnlwS3lVTUxaK21PTmlhZkoxOGc9PSIsInZhbHVlIjoiMGR4U3BTOFhQTXp3Nm9RQTVscTNhdz09IiwibWFjIjoiNWY2MzU0YmYyMjVlZWQwODc5OGI1YWI1MzhiNjk1ZWFlZjRiODk2ZWQyMmEzYjU4YzE5MmFkMWIyODAyNDViNSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: C, KBLI: 11051];;;2025-12-15;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;depo yayasan bina iman;jalan negara;0;0;4;;;;11;depo yayasan bina iman jalan negara kbli11;1;0;1;0
60;97338365;PEDAGANG SAYURAN MUHIDIN;PASAR DESA LABURAN;6401030012;64;1;30;12;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LABURAN;eyJpdiI6InVCNUw5Y29xTmdJQ1grVUlmNEdyckE9PSIsInZhbHVlIjoianRkY2lYTGZiQXVTWDg1bytOeUFHdz09IiwibWFjIjoiZGM4MDBlMjk2ODEyNmRlNThiZjM1MWJlOWMzZDI0YzdhNWZhOWQ4ZjllYTY5MjdjMzQ2MTEwYzVmZTI1ZjNmNyIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: PERDAGANG SAYURAN, Kategori: G, KBLI: 47213];;;2025-12-15;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;pedagang sayuran muhidin;pasar desa laburan;0;0;4;;;;47;pedagang sayuran muhidin pasar desa laburan kbli47;1;0;1;0
61;97340516;DAMIT BENUWO PERKASA, CV;JALAN NYERUA TAKA;6401030003;64;1;30;3;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;DAMIT;eyJpdiI6IkVnYStWbEY5bFdkeUoyanQ1MGlDckE9PSIsInZhbHVlIjoiNHFPRHQzRFM0VHIyNjQ4QlZGQWgyUT09IiwibWFjIjoiYjYxYjY5MGIyMTA3MzM0YzIxZTlkMDQxNTQ0OTk5YjAzZWE4OGRmNjMzNjczNWJiOGRjYzlmMTVkZWZhMzEyNiIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: F, KBLI: 41019];;;2025-12-15;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;damit benuwo perkasa;jalan nyerua taka;0;0;4;;;;41;damit benuwo perkasa jalan nyerua taka kbli41;1;0;1;0
62;97338284;PEDAGANG SEPATU (IYAN);PASA DESA LABURAN;6401030012;64;1;30;12;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LABURAN;eyJpdiI6IkFtRW9HcXJqQkk0Y2wwUGhyV3EySXc9PSIsInZhbHVlIjoiRDhucG4vV0FnWHloczJJUlRqTWF0Zz09IiwibWFjIjoiZjAyNjU0ODcxMDRiODdjZmE5MGJmODkyNDU2YTk2Mzg2MWE3MGQ2YTIxZTdhMzA4YjNjYTY3ZGIyZWE0OTk2YyIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: G, KBLI: 47712];;;2025-12-15;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;pedagang sepatu iyan;pasa desa laburan;0;0;4;;;;47;pedagang sepatu iyan pasa desa laburan kbli47;1;0;1;0
63;97334541;RUMAH KONTRAKAN (ADENAN);JALAN NEGARA KM 144;6401010017;64;1;10;17;KALIMANTAN TIMUR;PASER;BATU SOPANG;SONGKA;eyJpdiI6ImNEbitLUDlQMG9nbm5QcTFDQ1llbGc9PSIsInZhbHVlIjoiSE9aVlRuNlRPcFlGdm1iSmpPQ3JNZz09IiwibWFjIjoiZDIzMmQ0OWY3NjBjYmJiNTg1NDJjODRmZWU1MWYzZmU5ZTMyNGFjZWU3NWZkNzk3OGMzY2IwYWZiMDQ3YWJlZSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: L, KBLI: 68111];;;2025-11-24;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;rumah kontrakan adenan;jalan negara km 144;0;0;4;;;;68;rumah kontrakan adenan jalan negara km 144 kbli68;1;0;1;0
64;97334542;APMS BATU KAJANG;JALAN NEGARA KM 144;6401010017;64;1;10;17;KALIMANTAN TIMUR;PASER;BATU SOPANG;SONGKA;eyJpdiI6IlR4aTdWTlR4YTR2bHdxMmVhc0Z1UXc9PSIsInZhbHVlIjoiTUFYRjZYcklENElwYXhHRzg1Z0JlZz09IiwibWFjIjoiMGY3NzcwNGFkZmJhYjYxMDIzZDQyMzIyYWJkZTYwMDEyYTIyYWMzZjVhN2UyYzM5OGIzMjU4NTcwZGZmNTY3YyIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: AGEN PENYALUR BBM, Kategori: G, KBLI: 47301];;;2025-11-24;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;apms batu kajang;jalan negara km 144;0;0;4;;;;47;apms batu kajang jalan negara km 144 kbli47;1;0;1;0
65;97334540;JUAL BAN (ADENAN);JALAN NEGARA KM 144;6401010017;64;1;10;17;KALIMANTAN TIMUR;PASER;BATU SOPANG;SONGKA;eyJpdiI6IllESFBMUjRtNjV3MS95RlpVZlVlQ2c9PSIsInZhbHVlIjoiN1QrT2FDNUZmbFdzaE5BSkhnMm1Gdz09IiwibWFjIjoiN2MxMGUyZGJiNzg4YjljY2NiMGQ1Y2MzMzFiZDY0N2ZmYmIzMjYwNWYyZGViZWZlMjg5MDhhMGQ5MTk4NTc0MiIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: G, KBLI: 45302];;;2025-11-24;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;jual ban adenan;jalan negara km 144;0;0;4;;;;45;jual ban adenan jalan negara km 144 kbli45;1;0;1;0
